country_code,country_name,wb_income,wb_region,skill_group_category,skill_group_name,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Business Skills,Digital Marketing,92.66,-60.91,-480.27,-23.51,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Specialized Industry Skills,Research,316.59,240.27,46.72,-21.6,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Soft Skills,Oral Communication,127.65,239.19,4.4,-11.68,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Specialized Industry Skills,International Law,-136.01,-154.66,-208.25,0,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Business Skills,Management Accounting,190.61,165.07,-2.01,7.79,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Specialized Industry Skills,Personal Coaching,41.08,37.44,-16.4,20.33,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Specialized Industry Skills,Retail Sales,12.72,82.59,-98.42,23.46,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Soft Skills,Negotiation,-47.31,108.84,-37.53,24.14,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Tech Skills,Social Media,233.44,446.96,-2.53,25.17,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Business Skills,Employee Learning & Development,250.88,110.68,6.91,39.33,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Specialized Industry Skills,Maintenance & Repair,653.57,204.82,-276.94,40.99,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Business Skills,Administrative Assistance,397.59,126.85,62.86,41.88,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Specialized Industry Skills,Event Planning,84.45,60.68,-77.41,46.43,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Specialized Industry Skills,Public Safety,459.94,250.97,-252.45,49,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Soft Skills,Writing,298.92,73.17,-262.69,79.42,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Business Skills,Human Resources,-335.48,-85.43,281.9,87.68,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Business Skills,Sales Operations,224.06,69.11,-79.3,95.02,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Specialized Industry Skills,Recruiting,-27.08,251.76,66.31,96.77,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Specialized Industry Skills,Family Medicine,730.55,263.3,81.11,154.14,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Specialized Industry Skills,Video,425.63,583.72,78.91,159.06,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Business Skills,Inside Sales,106.17,63.01,-129.57,161.43,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Specialized Industry Skills,Photography,254.68,-18.21,-32,191.18,,,,,,,,,,,,,,,,,,,
na,Namibia,Upper middle income,Sub-Saharan Africa,Specialized Industry Skills,Food Service Operations,844.6,-446.58,-101.8,221.93,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Disruptive Tech Skills,Artificial Intelligence,-4488.08,-6028.62,-4423.22,-3816.98,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Software Testing,-2884.47,-3544.03,-2353.59,-3160.07,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Web Development,-3045.7,-3518.62,-2895.61,-3003.33,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Disruptive Tech Skills,Development Tools,-3484.74,-3929.05,-2964.72,-2889.52,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Nursing,-952.38,-2073.63,-1465.65,-2097.24,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Computer Networking,-1320.57,-2193.54,-1980.06,-1888.9,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Data Storage Technologies,-1934.03,-2090.21,-1776.09,-1757.62,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Physiology,-1070.23,-929,-1557.83,-1707.46,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Telecommunications,-1731.97,-3005.37,-1684.54,-1598.02,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Disruptive Tech Skills,Genetic Engineering,-1235.96,-1546.2,-1500,-1591.54,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Software Development Life Cycle (SDLC),-2174.9,-2247.62,-1809.79,-1482.62,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Disruptive Tech Skills,Materials Science,-1020.41,-1554.3,-2299.11,-1416.31,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Organic Chemistry,-444.52,-1170.06,-1392.35,-1290.84,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Scientific Computing,-1315.82,-1396.37,-1336.37,-1267.63,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Structural Engineering,-739.05,-1003.13,-1003.84,-1227.82,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Disruptive Tech Skills,Data Science,-917.8,-1514.71,-1550.78,-1184.83,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Mathematics,-1298.7,-1607.61,-1396.74,-1171.74,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Animation,-1024.87,-1434.65,-200.23,-1024.28,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Disruptive Tech Skills,Human Computer Interaction,-981.83,-1434.23,-1162.09,-1017.4,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Earth Science,-188.98,-612.64,-1083.38,-975.33,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Mobile Application Development,-1003.29,-1208.93,-842.01,-975.2,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Construction Engineering,-720.28,-1227.11,-1073.18,-965.15,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Disruptive Tech Skills,Cyber-security,-689.6,-1043.69,-660.11,-879.25,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Geotechnical Engineering,-860.06,-648.77,-624.69,-878.07,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Environmental Science,-59.16,-473.98,-859.27,-861,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Structural Analysis,-724.38,-642.41,-739.73,-854.09,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Electronics,-988.11,-1710.79,-1237.5,-842.05,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Urban Planning,-230.99,-395.5,-523.1,-838.02,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Soft Skills,Problem Solving,-1159.42,-1393.08,-1551.36,-833.84,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Bookkeeping,-581.08,-778.63,-602.62,-762.27,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Soft Skills,Time Management,-235.76,-415.46,-669.9,-761.37,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Nonprofit Management,571.23,-283.86,-495.8,-744.03,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Healthcare Management,-229.11,-749.91,-338.21,-735.36,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Computer Hardware,-519.41,-1205.34,-1028.9,-706.49,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Architecture,-957.79,-844.49,-773.8,-702.16,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Digital Literacy,78.43,-328.28,-553.28,-700.7,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Digital Marketing,-363.15,-505.66,-700.58,-690.58,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Soft Skills,Social Perceptiveness,-154.34,267.62,-268.28,-658.44,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Veterinary Medicine,-608.9,-493.51,-421.23,-635.17,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Public Health,443.84,-542.93,-142.96,-613.43,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Power Systems,-1594.35,-1889.89,-1562.61,-603.84,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Documentation,-158.19,-375.28,-538.59,-592.27,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Technical Support,-212.34,-604.31,-575.24,-577.09,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Information Management,-518.97,-623.15,-727.74,-573.44,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Politics,373.3,-83.37,-588.38,-555.15,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Surveying,-561.73,-740.96,-494.91,-554.1,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Emergency Medicine,-304.57,-606.06,-225.53,-542.07,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,K-12 Education,-15.81,-587.23,-165,-537.28,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Product Testing,-778.38,-996.36,-514.69,-535.89,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Video,227.7,-653.39,-436.49,-522.78,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Graphic Design,-14.28,-388.07,-463.29,-515.99,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Environmental Engineering,-615.13,-484.05,-653.28,-496.36,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Pharmaceutical Manufacturing,-380.45,-500.47,-798.1,-481.26,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,People Management,-188.18,-210.94,-454.86,-467.42,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Music,-155.42,-46.69,-383.67,-465.52,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Soft Skills,Writing,179.41,-221.13,-440.39,-445.94,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Ground Transportation,-252.42,-442.09,-285.67,-439.16,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Industrial Design,-234.64,-643.09,-512.73,-430.17,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Pharmaceutics,-194.95,-376.29,-298.53,-426.71,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Wellness,-316.43,-334.57,69.55,-419.62,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Water Engineering,-137.61,-293.64,-470.84,-412.28,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,International Law,366.29,-450.76,-341.05,-410.54,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Economics,-176.83,-505.48,-348.03,-404.07,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Agricultural Production,271.66,-261.34,-630.02,-399.48,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Enterprise Software,-694.72,-788.95,-549.53,-372.24,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Project Management,83.13,-316.39,-411.86,-362.95,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Administrative Assistance,-144.3,-195.02,-561.61,-355.8,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Higher Education,253.85,-310.35,-245.6,-355.79,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Investment Banking,270.49,-222.39,-138.76,-350.02,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Maintenance & Repair,-1019.59,-601,-378.51,-339.71,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Social Services,-253.93,-40.77,43.2,-336.66,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Entrepreneurship,-113.13,-190.46,-390.11,-334.18,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Payroll Services,-212.71,-72.26,-348.96,-320.2,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Research,54.55,-112.4,-281.09,-316.11,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Educational Administration,92.82,-319.9,-360.97,-304.22,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Business Management,98.65,-200.61,-300.08,-304.03,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Public Policy,390.04,-51.92,-328.66,-297.87,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Soft Skills,Leadership,41.6,-103.88,-254.99,-281.83,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Tech Skills,Social Media,-33.37,-163.88,-292.12,-280.29,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Event Planning,0,-92.55,-221.43,-278.27,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Teaching,-32.63,-154.82,-286.54,-276.94,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Soft Skills,Oral Communication,-56.22,-112.9,-218.88,-273.71,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Advertising,19.74,-210.48,-311.1,-263.96,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Photography,-25.49,-102.18,-355.86,-250.24,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Environmental Consulting,-42.86,-259.76,-301.19,-247.99,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Corporate Communications,428.65,-522.22,-531.83,-241.39,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Journalism,188.29,-353.24,-397,-239.84,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Volunteer Management,70.65,-379.89,-413.73,-237.8,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Family Medicine,-105.15,-376.96,-230.89,-237.28,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Customer Experience,-291.79,-393.57,-285.67,-233.08,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Utilities,-594.26,-800.22,-431.5,-230.66,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Foreign Languages,258.76,65.84,-262.41,-225.82,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Television,-87.93,-541.92,-207.53,-221.35,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Employee Learning & Development,389.25,-180.92,-207.09,-213.28,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Personal Coaching,-119.22,-80.84,-156.75,-209.65,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Accounts Payable,-373.11,-288.26,-255.89,-203.52,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Sales Operations,-283.7,-383.52,-288.89,-189.29,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Psychology,-573.07,59.08,24.33,-188.12,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Editing,48.46,-131.69,-233.87,-179.85,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Management Consulting,-118.89,-350.66,-390.26,-169.55,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Travel Management,-113.71,-268.84,-78.17,-150.36,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Human Resources,84.96,-194.75,-484.88,-142.28,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Product Marketing,-85.19,-213.34,-241.39,-132.26,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Disruptive Tech Skills,Aerospace Engineering,-1018.18,-795.05,-1035.34,-130.2,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Public Safety,442.11,-227.17,176.78,-126.35,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Army,347.39,-244.98,248.01,-125.46,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Law,312.17,-814,-479.57,-116.39,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Management Accounting,-68.09,-209.01,-229.33,-101.4,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Inside Sales,-51.95,-232.15,-225.45,-98.1,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Capital Markets,28.36,-616.36,-377.58,-85.39,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Machining,-972.34,-785.82,-1082.15,-80.14,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Recruiting,-123.24,-524.83,-85.33,-52.56,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Soft Skills,Negotiation,-15.94,-58.24,-119.4,-49.94,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Insurance,-26.25,-174.45,-97.62,-21.04,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Retail Sales,-131.5,-336.09,-157.79,-17.16,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Product Development,-85.84,-245.18,-288.67,-10.67,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Food Manufacturing,-1993.25,-554.11,-1705.5,16.86,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Airlines,674.04,-734.91,-587.79,41.74,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Cooking,-569.4,-109.09,-176.57,54.76,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Manufacturing Operations,-633.38,-637.91,-565.89,61.26,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Financial Accounting,-107.44,-63.9,-157.56,63.12,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Procurement,564.48,-126.32,-251.56,105.6,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Inventory Management,-362.33,-97.08,-204.47,107.6,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Lodging,114.33,-128.4,189.25,119.52,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Physical Security,-339.33,798.59,875.1,136.47,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Air Force,382.39,-54.89,23.53,379.75,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Specialized Industry Skills,Food Service Operations,47.07,-48.46,62.08,469.3,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Auditing,459.1,232.39,90.71,641.1,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Revenue Analysis,267.74,-443.54,159.28,677.12,,,,,,,,,,,,,,,,,,,
np,Nepal,Low income,South Asia,Business Skills,Tax Accounting,376.31,338.5,143.6,745.88,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Religious Studies,-190.45,119.32,46.54,-129.61,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Evolutionary Biology,92.82,-52.25,84.79,-92.94,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Army,-39.48,79.21,36.08,-69.34,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Cardiology,-66.53,7.46,1.74,-49.49,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,National Security,0,86.46,-73.68,-34.66,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Library Science,8.06,83.87,101.37,-21.73,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Navy,88.18,129.83,-6.53,-12.63,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Psychiatry,-29.73,-14.77,-15.6,-10.25,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Carpentry,-32.4,34.19,97.69,-4.94,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Ophthalmology,-254.15,-371.12,-270.27,0,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Sports Coaching,-35.05,-8.26,-15.43,0,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Personal Coaching,-16.3,-7.52,3.16,0.66,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Neurology,-93.41,-62.76,-14.42,2.72,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Air Force,-53.99,42.79,-47.32,4.1,,,,,,,,,,,,,,,,,,,
nl,Netherlands,High income,Europe & Central Asia,Specialized Industry Skills,Psychology,-49.58,-17.89,10.26,5.01,,,,,,,,,,,,,,,,,,,
