country_code,country_name,wb_income,wb_region,isic_section_index,isic_section_name,industry_name,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,I,Accommodation and food service activities,Hospitality,207.77,199.61,97,24.39,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,149.18,211.19,10.59,19.21,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,K,Financial and insurance activities,Banking,136.91,116.81,51.79,2.67,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,K,Financial and insurance activities,Insurance,204.12,224.81,134.74,63.84,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,K,Financial and insurance activities,Financial Services,233.06,212.39,42.76,33.12,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,L,Real estate activities,Real Estate,193.12,249.83,54.9,-3.69,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,M,Professional scientific and technical activities,Accounting,62.53,111.15,29.27,-23.92,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,F,Construction,Construction,185.44,241.64,53.12,103.28,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,F,Construction,Civil Engineering,274.2,252.14,160.03,71.16,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,C,Manufacturing,Automotive,154.82,231.6,45.74,41.21,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,B,Mining and quarrying,Oil & Energy,72.19,52.41,-40.1,29.11,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,P,Education,Higher Education,111.37,162.25,-64.57,-102.46,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,P,Education,Education Management,137.05,147.79,57.71,91.29,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,M,Professional scientific and technical activities,Research,102.11,188.94,109.37,-18.97,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,O,Public administration and defence; compulsory social security,International Affairs,-11.9,114.15,-45.12,9.89,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,O,Public administration and defence; compulsory social security,Government Administration,123.34,201.56,87.66,25.49,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,M,Professional scientific and technical activities,Marketing & Advertising,200.61,166.29,58.82,47.86,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,M,Professional scientific and technical activities,Environmental Services,180.71,267.33,70.24,90.65,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,H,Transportation and storage,Airlines/Aviation,3.97,76.73,-16.37,41.7,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,J,Information and communication,Information Technology & Services,166.46,138.39,56.74,33.93,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,S,Other service activities,Non-Profit Organization Management,57.13,92.25,45.3,-16.65,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,C,Manufacturing,Electrical & Electronic Manufacturing,234.38,176.25,36.31,46.18,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,H,Transportation and storage,Logistics & Supply Chain,168.03,168.26,30.08,94.25,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",175.93,225.23,26.59,104.31,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,S,Other service activities,International Trade & Development,201.72,172.23,128.79,44.72,,,,,,,,,,,,,,,,,,,
ke,Kenya,Lower middle income,Sub-Saharan Africa,C,Manufacturing,Renewables & Environment,480.82,608.95,210.55,-6.37,,,,,,,,,,,,,,,,,,,
kh,Cambodia,Lower middle income,East Asia & Pacific,I,Accommodation and food service activities,Hospitality,315.55,133.5,125.99,159.49,,,,,,,,,,,,,,,,,,,
kh,Cambodia,Lower middle income,East Asia & Pacific,K,Financial and insurance activities,Banking,70.96,94.6,69.71,79,,,,,,,,,,,,,,,,,,,
kh,Cambodia,Lower middle income,East Asia & Pacific,K,Financial and insurance activities,Financial Services,261.44,209.65,141.25,51.39,,,,,,,,,,,,,,,,,,,
kh,Cambodia,Lower middle income,East Asia & Pacific,P,Education,Higher Education,526.98,325.44,-269.23,-319.95,,,,,,,,,,,,,,,,,,,
kh,Cambodia,Lower middle income,East Asia & Pacific,P,Education,Education Management,234.38,190.08,36.73,175.63,,,,,,,,,,,,,,,,,,,
kh,Cambodia,Lower middle income,East Asia & Pacific,O,Public administration and defence; compulsory social security,International Affairs,85.17,-25.82,-301.57,-78.77,,,,,,,,,,,,,,,,,,,
kh,Cambodia,Lower middle income,East Asia & Pacific,J,Information and communication,Information Technology & Services,152.25,195.96,47.64,56.55,,,,,,,,,,,,,,,,,,,
kh,Cambodia,Lower middle income,East Asia & Pacific,S,Other service activities,Non-Profit Organization Management,213.65,71.82,-119.31,44.25,,,,,,,,,,,,,,,,,,,
kh,Cambodia,Lower middle income,East Asia & Pacific,S,Other service activities,International Trade & Development,511.68,-38.38,-131.58,126.91,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,C,Manufacturing,Defense & Space,-798.14,-924.25,-774.1,-333.41,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,J,Information and communication,Computer Software,109.98,96.49,20.34,-20.06,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,J,Information and communication,Internet,182.38,68.87,40.71,45.99,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,J,Information and communication,Semiconductors,21.61,-10.38,0,-46.14,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,J,Information and communication,Telecommunications,17.58,-61.1,-3.58,-24.45,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,M,Professional scientific and technical activities,Law Practice,410.35,240.63,177.64,173.77,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,M,Professional scientific and technical activities,Management Consulting,86.97,267.24,138.55,241.6,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,M,Professional scientific and technical activities,Biotechnology,125.1,209.87,223.35,132.77,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,Q,Human health and social work activities,Hospital & Health Care,0,36.83,-115.53,48.18,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,C,Manufacturing,Pharmaceuticals,145.74,57.27,79.61,63.55,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,Q,Human health and social work activities,Medical Device,120.62,133.23,107.84,79.69,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,219.74,229.55,136.69,134.58,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,193.94,0,47.79,126.26,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sporting Goods,-20.08,205.83,101.03,90.3,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,-55.2,-52.77,5.69,24.79,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,134.11,61.22,-21.86,106.36,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,131.85,254.62,42.36,-9.08,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,R,"Arts, entertainment and recreation ",Entertainment,102.77,433.16,196.32,58.67,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,N,Administrative and support service activities,"Leisure, Travel & Tourism",138.97,-138.76,166.9,114.69,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,I,Accommodation and food service activities,Hospitality,549.94,301.78,463.18,462.89,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,264.39,148.78,330.7,99.8,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,J,Information and communication,Broadcast Media,43.78,431.65,188.22,250.63,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,K,Financial and insurance activities,Banking,-34.88,-30.11,-136.72,39.5,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,K,Financial and insurance activities,Insurance,0,50.91,56.12,183.19,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,K,Financial and insurance activities,Financial Services,-21.01,151.3,96.38,130.15,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,L,Real estate activities,Real Estate,338.46,181.63,47.99,170.51,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,K,Financial and insurance activities,Investment Banking,180.07,303.93,37.87,155.86,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,K,Financial and insurance activities,Investment Management,206.64,185.45,264.43,78.16,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,M,Professional scientific and technical activities,Accounting,149.48,243.04,267.64,249.29,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,F,Construction,Construction,-15.24,-65.84,-43.94,23.11,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,M,Professional scientific and technical activities,Architecture & Planning,217.62,192.56,-132.47,255.01,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,F,Construction,Civil Engineering,24.37,217,130.62,33.4,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,C,Manufacturing,Aviation & Aerospace,0,73.86,-339.1,-247.5,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,C,Manufacturing,Automotive,72.1,106.08,103.53,57.66,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,C,Manufacturing,Chemicals,190.6,69.6,56.13,86.61,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,C,Manufacturing,Machinery,103.19,55.69,85.78,-28.44,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,B,Mining and quarrying,Mining & Metals,117.38,-44.78,40.74,29.72,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,B,Mining and quarrying,Oil & Energy,-5.2,-246.44,-462.07,-324.57,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,C,Manufacturing,Shipbuilding,44.89,-61.65,-91.55,-68.03,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,P,Education,Primary/Secondary Education,477.85,-193.06,-291.2,-149.47,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,P,Education,Higher Education,33.89,54.95,2.55,-15.04,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,P,Education,Education Management,-134.64,-177.01,-203.72,60.31,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,M,Professional scientific and technical activities,Research,119.78,82.46,4.76,-54.22,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,O,Public administration and defence; compulsory social security,Military,-1161.63,-1718.73,-841.85,-469.23,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,O,Public administration and defence; compulsory social security,International Affairs,704.67,193.43,624.39,541.89,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,O,Public administration and defence; compulsory social security,Government Administration,298.51,61.73,-187.53,127.93,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,M,Professional scientific and technical activities,Marketing & Advertising,52.05,274.87,161.36,141.36,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,H,Transportation and storage,Airlines/Aviation,-195.74,8.69,58.89,12.72,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,H,Transportation and storage,Maritime,-335.34,-96.73,-261.7,-156.37,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,J,Information and communication,Information Technology & Services,49.19,34.05,11.43,52.39,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,M,Professional scientific and technical activities,Design,291.81,19.44,292.05,15.12,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,S,Other service activities,Non-Profit Organization Management,271.53,547.34,319.22,205.79,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,N,Administrative and support service activities,Staffing & Recruiting,105.92,185.03,211.56,180.97,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,J,Information and communication,Computer Games,71.54,18.25,0,47.19,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,C,Manufacturing,Electrical & Electronic Manufacturing,56.27,32.59,40.74,36.75,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,H,Transportation and storage,Logistics & Supply Chain,39.14,248.88,177.42,65.84,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",83.43,127.39,276.07,-104.85,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,J,Information and communication,Media Production,234.97,97.15,171.04,74.32,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,P,Education,E-Learning,319.23,340.59,-242.79,17.9,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,M,Professional scientific and technical activities,Mechanical or Industrial Engineering,157.56,29.53,45.27,16.85,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,S,Other service activities,International Trade & Development,325.58,297.61,93.05,-21.6,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Luxury Goods & Jewelry,351.95,422.94,125.09,226.83,,,,,,,,,,,,,,,,,,,
kr,"Korea, Rep.",High income,East Asia & Pacific,C,Manufacturing,Renewables & Environment,-93.81,104.94,15.5,-13.67,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,C,Manufacturing,Defense & Space,297.56,22.28,-115.69,-138.04,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,J,Information and communication,Computer Software,169.99,323.89,266,250.85,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,J,Information and communication,Telecommunications,7.95,14.56,68.73,52.13,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,M,Professional scientific and technical activities,Management Consulting,159.75,374.96,150.25,339.97,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,Q,Human health and social work activities,Hospital & Health Care,7.21,335.46,31.66,188.98,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,C,Manufacturing,Pharmaceuticals,396.31,287.05,251.74,432.91,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,261.08,27.06,-46.41,125.18,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,I,Accommodation and food service activities,Hospitality,478.85,236.49,198.87,218.47,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,I,Accommodation and food service activities,Restaurants,125.73,166.73,94.95,138.21,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,189.73,260.75,139.2,125.68,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,K,Financial and insurance activities,Banking,109.37,71.62,95.6,68.45,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,K,Financial and insurance activities,Insurance,121.91,211.61,92.64,259.52,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,K,Financial and insurance activities,Financial Services,115.28,219.01,146.49,227.16,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,L,Real estate activities,Real Estate,385.39,141.61,96.65,71.85,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,K,Financial and insurance activities,Investment Management,129.74,88.09,147.87,84.1,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,M,Professional scientific and technical activities,Accounting,169.17,76.3,211.47,193.86,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,F,Construction,Construction,414.03,578.99,577.5,496.72,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,M,Professional scientific and technical activities,Architecture & Planning,512.18,185.72,252.49,192.33,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,F,Construction,Civil Engineering,188.9,425.53,538.8,711.84,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,C,Manufacturing,Automotive,236.34,164.11,86.92,143.18,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,B,Mining and quarrying,Oil & Energy,417.49,762.86,650.1,670.49,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,P,Education,Higher Education,327.84,325.8,191.43,97.1,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,P,Education,Education Management,198.82,110.53,231.33,42.32,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,O,Public administration and defence; compulsory social security,Military,-533.75,-2013.85,-1729.49,-998.61,,,,,,,,,,,,,,,,,,,
kw,Kuwait,High income,Middle East & North Africa,O,Public administration and defence; compulsory social security,Government Administration,207.08,81.78,163.2,98.75,,,,,,,,,,,,,,,,,,,
